latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
9.1915,-3.96057,350.27,1.62,1.25,2022-01-02,1405,A,94,6.1NRT,308.03,93.04,D
8.55607,-8.56986,317.25,1,1,2022-01-02,1405,A,60,6.1NRT,295.01,7.1,D
8.54188,-8.66852,322,1,1,2022-01-02,1405,A,70,6.1NRT,289,12.48,D
8.27941,-10.46065,315.42,1.12,1.05,2022-01-02,1405,A,66,6.1NRT,298.9,8.35,D
9.20849,-3.91843,328.99,1.63,1.26,2022-01-02,1405,A,50,6.1NRT,308.82,19.24,D
9.20076,-3.97661,323.98,1.61,1.25,2022-01-02,1405,A,44,6.1NRT,304.8,12.45,D
9.19883,-3.99112,325.72,1.61,1.25,2022-01-02,1405,A,56,6.1NRT,306.38,17.96,D
8.53657,-8.76855,316.43,1,1,2022-01-02,1405,A,62,6.1NRT,297.93,8.01,D
9.53735,-1.49118,327.62,2.54,1.53,2022-01-02,1405,A,68,6.1NRT,307.13,40.13,D
9.47546,-1.9734,334.12,2.32,1.47,2022-01-02,1405,A,79,6.1NRT,307.55,60.21,D
9.4728,-1.99402,332.38,2.31,1.47,2022-01-02,1405,A,77,6.1NRT,309.53,52.99,D
9.22562,-3.87583,329.78,1.64,1.26,2022-01-02,1405,A,73,6.1NRT,311.82,20.93,D
9.22366,-3.89049,329,1.64,1.26,2022-01-02,1405,A,72,6.1NRT,311.85,18.74,D
9.21583,-3.94903,329.78,1.62,1.25,2022-01-02,1405,A,54,6.1NRT,308.56,20.56,D
8.65237,-8.02439,320.66,1.01,1,2022-01-02,1405,A,66,6.1NRT,297.8,6.09,D
8.65489,-8.07079,330.4,1.01,1,2022-01-02,1405,A,81,6.1NRT,302.09,16.79,D
8.56477,-8.69939,324.85,1,1,2022-01-02,1405,A,77,6.1NRT,291.53,15.51,D
8.56348,-8.70836,315.32,1,1,2022-01-02,1405,A,38,6.1NRT,291.3,6.1,D
8.63808,-8.25215,325.24,1,1,2022-01-02,1405,A,50,6.1NRT,293.79,12.39,D
8.63679,-8.26114,319.63,1,1,2022-01-02,1405,A,48,6.1NRT,294.18,7.41,D
8.60207,-8.50339,339.11,1,1,2022-01-02,1405,A,89,6.1NRT,305.2,29.92,D
8.60078,-8.51236,325.52,1,1,2022-01-02,1405,A,72,6.1NRT,304.02,11.88,D
8.5737,-8.70071,332.18,1,1,2022-01-02,1405,A,84,6.1NRT,293.91,23.15,D
8.57241,-8.70968,336.82,1,1,2022-01-02,1405,A,87,6.1NRT,293.68,29.83,D
9.4712,-1.97795,330.95,2.32,1.47,2022-01-02,1405,A,75,6.1NRT,308.23,46.32,D
8.62344,-8.4206,323.08,1,1,2022-01-02,1405,A,53,6.1NRT,302.09,9.7,D
8.62215,-8.42957,336.35,1,1,2022-01-02,1405,A,86,6.1NRT,301.25,25.88,D
8.59124,-8.64482,314.89,1,1,2022-01-02,1405,A,30,6.1NRT,294.55,7.18,D
8.58994,-8.65379,313.01,1,1,2022-01-02,1405,A,24,6.1NRT,293.86,5.55,D
8.58219,-8.70761,327.37,1,1,2022-01-02,1405,A,79,6.1NRT,293.97,17.74,D
8.58089,-8.71658,328.36,1,1,2022-01-02,1405,A,80,6.1NRT,294.29,18.77,D
8.65802,-8.24232,324.3,1,1,2022-01-02,1405,A,27,6.1NRT,294.55,11.46,D
8.60391,-8.68335,353.45,1,1,2022-01-02,1405,A,97,6.1NRT,299.92,61.96,D
8.60262,-8.69233,347.42,1,1,2022-01-02,1405,A,94,6.1NRT,299.49,48.86,D
8.59614,-8.73722,335.91,1,1,2022-01-02,1405,A,86,6.1NRT,297.85,28.94,D
8.59485,-8.74618,318.8,1,1,2022-01-02,1405,A,62,6.1NRT,296.37,8.62,D
9.22774,-4.45482,337.59,1.49,1.21,2022-01-02,1405,A,84,6.1NRT,311.02,44.25,D
8.64348,-8.66172,367.18,1,1,2022-01-02,1405,A,100,6.1NRT,303.56,97.43,D
8.6072,-8.91337,322.79,1,1,2022-01-02,1405,A,73,6.1NRT,301.18,11.72,D
8.60589,-8.92245,318.91,1.01,1,2022-01-02,1405,A,67,6.1NRT,301.58,8.49,D
8.65241,-8.66303,348.29,1,1,2022-01-02,1405,A,94,6.1NRT,304.62,47.05,D
9.72952,-0.79992,328.17,2.9,1.62,2022-01-02,1405,A,55,6.1NRT,307.92,37.82,D
8.67809,-8.54773,331.3,1,1,2022-01-02,1405,A,82,6.1NRT,305.36,16.15,D
8.63676,-8.835,320.66,1,1,2022-01-02,1405,A,58,6.1NRT,302.73,7.71,D
8.63546,-8.84399,319.87,1,1,2022-01-02,1405,A,42,6.1NRT,303.25,7.47,D
8.67025,-8.66568,323.52,1,1,2022-01-02,1405,A,74,6.1NRT,305.58,8.11,D
8.65346,-8.78242,331.1,1,1,2022-01-02,1405,A,83,6.1NRT,300.38,21.31,D
8.64699,-8.82737,326.35,1,1,2022-01-02,1405,A,75,6.1NRT,303.07,13.36,D
8.64569,-8.83634,322.04,1,1,2022-01-02,1405,A,57,6.1NRT,303.2,9.18,D
8.60533,-9.11606,312.96,1.01,1.01,2022-01-02,1405,A,38,6.1NRT,295.83,5.8,D
8.8532,-7.45002,318.7,1.03,1.02,2022-01-02,1405,A,58,6.1NRT,294.14,10.25,D
8.66422,-8.78144,325.93,1,1,2022-01-02,1405,A,77,6.1NRT,301.18,15.59,D
9.7206,-0.78007,332.33,2.91,1.63,2022-01-02,1405,A,77,6.1NRT,307.82,65.43,D
8.69903,-8.60324,325.11,1,1,2022-01-02,1405,A,56,6.1NRT,305.9,10.4,D
8.69774,-8.61221,340.5,1,1,2022-01-02,1405,A,89,6.1NRT,305.42,32.08,D
8.651,-8.93569,318.2,1.01,1,2022-01-02,1405,A,33,6.1NRT,300.1,7.27,D
8.6497,-8.94471,324.78,1.01,1,2022-01-02,1405,A,76,6.1NRT,298.55,14.78,D
8.64312,-8.98993,325.39,1.01,1,2022-01-02,1405,A,70,6.1NRT,304.29,13.21,D
8.46617,-10.18916,319.84,1.08,1.04,2022-01-02,1405,A,74,6.1NRT,297.89,13.06,D
8.46472,-10.19888,318.48,1.08,1.04,2022-01-02,1405,A,72,6.1NRT,298.54,11.53,D
8.76834,-8.18256,325.82,1,1,2022-01-02,1405,A,64,6.1NRT,298.43,11.54,D
8.76705,-8.19155,342.62,1,1,2022-01-02,1405,A,91,6.1NRT,300.19,35.5,D
8.69374,-8.70327,327.78,1,1,2022-01-02,1405,A,79,6.1NRT,306.25,12.8,D
8.68856,-8.73918,323.93,1,1,2022-01-02,1405,A,75,6.1NRT,304.44,10.29,D
8.66255,-8.91902,318.89,1,1,2022-01-02,1405,A,48,6.1NRT,301.45,6.46,D
8.66125,-8.92802,347.64,1,1,2022-01-02,1405,A,94,6.1NRT,303.73,47.37,D
8.65207,-8.99126,322.66,1.01,1,2022-01-02,1405,A,66,6.1NRT,301.76,10.64,D
9.75607,-0.73117,330.04,2.94,1.63,2022-01-02,1405,A,74,6.1NRT,311.76,48.52,D
8.78625,-8.12079,320.47,1,1,2022-01-02,1405,A,59,6.1NRT,300.06,7.54,D
8.77727,-8.18387,332.76,1,1,2022-01-02,1405,A,83,6.1NRT,298.63,20.28,D
8.77599,-8.19287,326.97,1,1,2022-01-02,1405,A,60,6.1NRT,299.52,12.33,D
8.71687,-8.60588,334.53,1,1,2022-01-02,1405,A,85,6.1NRT,305,20.72,D
8.78621,-8.18518,324.67,1,1,2022-01-02,1405,A,74,6.1NRT,298.58,10.9,D
9.82204,-0.43485,324.71,3.11,1.67,2022-01-02,1405,A,39,6.1NRT,307.29,33.08,D
9.81863,-0.46278,326.3,3.09,1.67,2022-01-02,1405,A,56,6.1NRT,307.93,40.07,D
8.69458,-8.88694,320.2,1,1,2022-01-02,1405,A,47,6.1NRT,301.1,7.41,D
8.69328,-8.89597,343.31,1,1,2022-01-02,1405,A,91,6.1NRT,301.41,38.64,D
9.61393,-2.21256,338.54,2.23,1.45,2022-01-02,1405,A,84,6.1NRT,310.64,78.02,D
8.77967,-8.35862,321.27,1,1,2022-01-02,1405,A,69,6.1NRT,300.31,6.16,D
8.81688,-8.16209,339.43,1,1,2022-01-02,1405,A,88,6.1NRT,298.78,32.46,D
8.81559,-8.17109,319.13,1,1,2022-01-02,1405,A,65,6.1NRT,296.78,6.58,D
9.85651,-0.52378,326.33,3.06,1.66,2022-01-02,1405,A,66,6.1NRT,308.45,42.46,D
9.76499,-1.2458,333.23,2.68,1.57,2022-01-02,1405,A,78,6.1NRT,308.16,70.85,D
8.69531,-9.07154,314.9,1.01,1,2022-01-02,1405,A,56,6.1NRT,296.06,7.45,D
8.68223,-9.16186,318.95,1.01,1.01,2022-01-02,1405,A,67,6.1NRT,296.97,11.16,D
8.68091,-9.17094,313.93,1.01,1.01,2022-01-02,1405,A,51,6.1NRT,293.34,7.01,D
8.73739,-8.90822,327.1,1,1,2022-01-02,1405,A,79,6.1NRT,303.4,15.95,D
8.73608,-8.91723,324.58,1,1,2022-01-02,1405,A,75,6.1NRT,301.09,13.04,D
9.38962,-4.19489,326.15,1.57,1.23,2022-01-02,1405,A,43,6.1NRT,309.99,11.16,D
8.74632,-8.90954,329.83,1,1,2022-01-02,1405,A,81,6.1NRT,302.12,19.36,D
9.8549,-0.52841,328.47,3.06,1.66,2022-01-02,1405,A,71,6.1NRT,308.44,57.88,D
9.77152,-1.22707,327.85,2.69,1.57,2022-01-02,1405,A,69,6.1NRT,310.13,43.6,D
9.76861,-1.25126,330.09,2.68,1.57,2022-01-02,1405,A,74,6.1NRT,308.24,57.06,D
8.5214,-10.49497,315.37,1.11,1.05,2022-01-02,1405,A,68,6.1NRT,297.67,8.89,D
8.7746,-8.84024,322.25,1,1,2022-01-02,1405,A,73,6.1NRT,302.05,8.99,D
8.7733,-8.84923,321.75,1,1,2022-01-02,1405,A,69,6.1NRT,301.96,8.92,D
8.27789,-12.15266,332.23,1.39,1.17,2022-01-02,1405,A,86,6.1NRT,298.75,40.74,D
8.73515,-9.17543,324.11,1.01,1.01,2022-01-02,1405,A,75,6.1NRT,290.85,17.21,D
8.76641,-9.02309,324.22,1.01,1,2022-01-02,1405,A,75,6.1NRT,295.73,15.78,D
8.7651,-9.03211,315.82,1.01,1,2022-01-02,1405,A,59,6.1NRT,293.55,7.99,D
9.81871,-1.30684,342.77,2.65,1.56,2022-01-02,1405,A,88,6.1NRT,304.83,139.08,D
8.75702,-9.15102,321.61,1.01,1.01,2022-01-02,1405,A,46,6.1NRT,292.83,12.16,D
9.91574,-0.64693,329.11,3,1.65,2022-01-02,1405,A,67,6.1NRT,306.71,50.48,D
9.83879,-1.26043,322.37,2.68,1.57,2022-01-02,1405,A,30,6.1NRT,304.7,28.75,D
9.83268,-1.30875,327.8,2.65,1.56,2022-01-02,1405,A,68,6.1NRT,306.19,46.94,D
9.6267,-2.91127,325.52,1.97,1.37,2022-01-02,1405,A,62,6.1NRT,307.73,25.1,D
8.83749,-8.65687,330.7,1,1,2022-01-02,1405,A,72,6.1NRT,306.31,14.15,D
9.93388,-0.6218,329.73,3.02,1.65,2022-01-02,1405,A,73,6.1NRT,309.48,54.11,D
8.83996,-8.70309,333.09,1,1,2022-01-02,1405,A,84,6.1NRT,305.48,20.7,D
8.75521,-9.2899,315.77,1.02,1.01,2022-01-02,1405,A,58,6.1NRT,298.99,6.21,D
8.72859,-9.47333,315.22,1.03,1.01,2022-01-02,1405,A,59,6.1NRT,293.33,8.83,D
8.72725,-9.48254,312.19,1.03,1.01,2022-01-02,1405,A,39,6.1NRT,291.7,6.46,D
9.90187,-0.99107,332.23,2.82,1.6,2022-01-02,1405,A,77,6.1NRT,304.11,81.46,D
9.89863,-1.01637,326.87,2.8,1.6,2022-01-02,1405,A,67,6.1NRT,302.72,50.06,D
8.73761,-9.47471,312.93,1.03,1.01,2022-01-02,1405,A,29,6.1NRT,293.63,6.49,D
9.82735,-1.29159,327.4,2.66,1.57,2022-01-02,1405,A,69,6.1NRT,303.13,48.56,D
9.82455,-1.31524,336.48,2.65,1.56,2022-01-02,1405,A,82,6.1NRT,306.25,98.03,D
9.0189,-7.58111,316.29,1.03,1.01,2022-01-02,1405,A,42,6.1NRT,295.94,6.51,D
8.85319,-8.74833,331.5,1,1,2022-01-02,1405,A,83,6.1NRT,304.26,19.45,D
8.85189,-8.75731,324.33,1,1,2022-01-02,1405,A,57,6.1NRT,303.77,10.76,D
8.8049,-9.08149,324.16,1.01,1,2022-01-02,1405,A,75,6.1NRT,299.8,14.43,D
8.80358,-9.09053,333.98,1.01,1,2022-01-02,1405,A,85,6.1NRT,300.05,26.87,D
9.92007,-0.62788,327.95,3.02,1.65,2022-01-02,1405,A,41,6.1NRT,308.53,41.21,D
9.84428,-1.26889,331.65,2.68,1.57,2022-01-02,1405,A,76,6.1NRT,305.27,74.95,D
8.87376,-8.66884,324.77,1,1,2022-01-02,1405,A,75,6.1NRT,305.64,9.29,D
8.80068,-9.17324,314.13,1.01,1.01,2022-01-02,1405,A,18,6.1NRT,295.34,5.67,D
8.30035,-12.46318,307.63,1.46,1.19,2022-01-02,1405,A,45,6.1NRT,289.65,6.42,D
8.2983,-12.47613,309.06,1.46,1.19,2022-01-02,1405,A,54,6.1NRT,289.65,8.07,D
8.81885,-9.11129,315.42,1.01,1,2022-01-02,1405,A,49,6.1NRT,297.76,5.88,D
8.39869,-11.90372,317.79,1.33,1.14,2022-01-02,1405,A,70,6.1NRT,294.67,14.47,D
8.39683,-11.91568,327.52,1.34,1.15,2022-01-02,1405,A,82,6.1NRT,295.14,29.9,D
9.90544,-0.99936,335.12,2.82,1.6,2022-01-02,1405,A,81,6.1NRT,304.44,99.2,D
8.87997,-8.7523,321.68,1,1,2022-01-02,1405,A,42,6.1NRT,304.57,7.56,D
8.87089,-8.8152,328.48,1,1,2022-01-02,1405,A,80,6.1NRT,303.65,15.57,D
8.867,-8.84215,347.15,1,1,2022-01-02,1405,A,93,6.1NRT,303.56,45.02,D
8.8657,-8.85114,342.32,1,1,2022-01-02,1405,A,91,6.1NRT,303.9,36.4,D
8.78939,-9.37619,314.66,1.02,1.01,2022-01-02,1405,A,50,6.1NRT,294.3,6.84,D
8.40705,-11.91728,321.07,1.34,1.15,2022-01-02,1405,A,76,6.1NRT,295.26,19.54,D
9.88043,-1.32291,323.24,2.65,1.56,2022-01-02,1405,A,43,6.1NRT,306.63,28.97,D
9.8775,-1.34674,325.43,2.64,1.56,2022-01-02,1405,A,63,6.1NRT,307.61,41.32,D
8.88112,-8.80753,325.45,1,1,2022-01-02,1405,A,65,6.1NRT,303.19,12.15,D
8.79838,-9.37757,312.75,1.02,1.01,2022-01-02,1405,A,24,6.1NRT,296.34,4.91,D
8.9995,-8.04432,331.35,1.01,1,2022-01-02,1405,A,81,6.1NRT,297.04,22.15,D
8.99821,-8.05341,317.14,1.01,1,2022-01-02,1405,A,51,6.1NRT,295.66,6.27,D
8.91074,-8.66514,332.09,1,1,2022-01-02,1405,A,83,6.1NRT,308.17,16.76,D
8.90945,-8.67412,325.28,1,1,2022-01-02,1405,A,57,6.1NRT,308.03,8.42,D
8.84047,-9.15149,319.81,1.01,1,2022-01-02,1405,A,68,6.1NRT,295.26,10.59,D
8.91837,-8.67544,334.71,1,1,2022-01-02,1405,A,85,6.1NRT,306.01,21.37,D
8.89897,-8.81019,332.95,1,1,2022-01-02,1405,A,84,6.1NRT,300.75,21.81,D
8.84812,-9.16186,318.87,1.01,1,2022-01-02,1405,A,59,6.1NRT,297.33,9.55,D
8.9079,-8.81151,323.17,1,1,2022-01-02,1405,A,63,6.1NRT,299.82,9.97,D
8.89104,-8.92841,319.68,1,1,2022-01-02,1405,A,68,6.1NRT,295.37,10.6,D
8.88974,-8.93743,315.45,1,1,2022-01-02,1405,A,55,6.1NRT,294.49,7.02,D
8.8426,-9.26303,319.04,1.01,1.01,2022-01-02,1405,A,67,6.1NRT,301.81,7.94,D
8.84128,-9.27213,321.01,1.01,1.01,2022-01-02,1405,A,71,6.1NRT,302.36,10.18,D
8.95168,-8.57036,322.16,1,1,2022-01-02,1405,A,72,6.1NRT,305.54,9.46,D
8.94138,-8.64217,322.54,1,1,2022-01-02,1405,A,55,6.1NRT,305.12,7.76,D
8.88565,-9.029,344.49,1.01,1,2022-01-02,1405,A,92,6.1NRT,300.09,43.62,D
8.88434,-9.03802,318.66,1.01,1,2022-01-02,1405,A,32,6.1NRT,297.2,8.36,D
8.88304,-9.04707,316.92,1.01,1,2022-01-02,1405,A,53,6.1NRT,296.04,7.73,D
8.42687,-12.13208,324.88,1.38,1.16,2022-01-02,1405,A,80,6.1NRT,296.45,25.47,D
8.42499,-12.14445,311.51,1.38,1.16,2022-01-02,1405,A,52,6.1NRT,295.3,6.14,D
8.9503,-8.64348,322.68,1,1,2022-01-02,1405,A,54,6.1NRT,302.73,7.32,D
8.92317,-8.83214,322.16,1,1,2022-01-02,1405,A,61,6.1NRT,300.39,8.22,D
8.92058,-8.85012,337.92,1,1,2022-01-02,1405,A,88,6.1NRT,303.41,28.46,D
8.91928,-8.85911,320.56,1,1,2022-01-02,1405,A,69,6.1NRT,303.11,7.02,D
8.8946,-9.03032,334.53,1.01,1,2022-01-02,1405,A,85,6.1NRT,298.54,26.91,D
8.89329,-9.03935,320.52,1.01,1,2022-01-02,1405,A,31,6.1NRT,296.98,9.93,D
8.84071,-9.40263,312.13,1.02,1.01,2022-01-02,1405,A,34,6.1NRT,295.29,5.19,D
8.83939,-9.4118,316.26,1.02,1.01,2022-01-02,1405,A,61,6.1NRT,295.84,8.73,D
8.96518,-8.66963,328.48,1,1,2022-01-02,1405,A,79,6.1NRT,302.93,15.16,D
8.95483,-8.74148,339.11,1,1,2022-01-02,1405,A,88,6.1NRT,301.04,30.47,D
8.92364,-8.95734,321.1,1,1,2022-01-02,1405,A,70,6.1NRT,297.76,11.43,D
9.05761,-8.08608,319.5,1.01,1,2022-01-02,1405,A,58,6.1NRT,296.88,6.28,D
8.97539,-8.66197,319.85,1,1,2022-01-02,1405,A,46,6.1NRT,300.54,5.66,D
8.88121,-9.31174,322.08,1.02,1.01,2022-01-02,1405,A,58,6.1NRT,302.44,8.26,D
8.62376,-11.03672,323.8,1.18,1.08,2022-01-02,1405,A,79,6.1NRT,287.42,21.81,D
9.59741,-4.17802,327.92,1.58,1.24,2022-01-02,1405,A,64,6.1NRT,308.56,22.92,D
9.11288,-7.75974,318.89,1.02,1.01,2022-01-02,1405,A,59,6.1NRT,296.21,8.71,D
9.05883,-8.20611,327.52,1,1,2022-01-02,1405,A,77,6.1NRT,304.87,11.73,D
9.05754,-8.21512,329.63,1,1,2022-01-02,1405,A,79,6.1NRT,305.81,14.25,D
9.04085,-8.33224,326.8,1,1,2022-01-02,1405,A,77,6.1NRT,305.18,11.63,D
9.98225,-1.34129,325.27,2.65,1.56,2022-01-02,1405,A,62,6.1NRT,306.08,39.15,D
8.97758,-8.83666,323.21,1,1,2022-01-02,1405,A,73,6.1NRT,300.52,11.27,D
8.9618,-9.00915,318.87,1.01,1,2022-01-02,1405,A,66,6.1NRT,296.55,10.09,D
8.73887,-10.52985,320.87,1.11,1.05,2022-01-02,1405,A,75,6.1NRT,296.54,14.22,D
9.00177,-8.85862,319.89,1,1,2022-01-02,1405,A,46,6.1NRT,299.67,6.56,D
8.70493,-10.88847,310.39,1.16,1.07,2022-01-02,1405,A,39,6.1NRT,285.18,6.32,D
8.64632,-11.28196,313.03,1.22,1.1,2022-01-02,1405,A,64,6.1NRT,291.34,9.69,D
10.03521,-1.37161,325.46,2.64,1.56,2022-01-02,1405,A,64,6.1NRT,307.74,36.12,D
8.71906,-10.85901,311.71,1.15,1.07,2022-01-02,1405,A,57,6.1NRT,287.17,7.8,D
8.71753,-10.86933,315.3,1.15,1.07,2022-01-02,1405,A,68,6.1NRT,286.3,11.04,D
8.91934,-9.55799,316.35,1.03,1.01,2022-01-02,1405,A,63,6.1NRT,290.39,9.49,D
9.04462,-8.7614,345.71,1,1,2022-01-02,1405,A,92,6.1NRT,303.23,42.1,D
8.96295,-9.38647,320.96,1.02,1.01,2022-01-02,1405,A,71,6.1NRT,296.72,10.73,D
8.57396,-12.02952,314.22,1.35,1.15,2022-01-02,1405,A,66,6.1NRT,294.34,10.29,D
10.20339,-0.1537,330.55,3.32,1.72,2022-01-02,1405,A,74,6.1NRT,302.9,83.85,D
9.01272,-9.17096,317.83,1.01,1,2022-01-02,1405,A,62,6.1NRT,298.5,7.89,D
8.67472,-11.50766,310.53,1.25,1.11,2022-01-02,1405,A,57,6.1NRT,286.34,9.64,D
9.05139,-9.0934,323.48,1.01,1,2022-01-02,1405,A,74,6.1NRT,297.96,14.85,D
9.00125,-9.43902,316.26,1.02,1.01,2022-01-02,1405,A,45,6.1NRT,299.87,5.41,D
9.22832,-7.92304,318.19,1.01,1.01,2022-01-02,1405,A,55,6.1NRT,297.03,7.31,D
9.03409,-9.27609,321.89,1.01,1.01,2022-01-02,1405,A,65,6.1NRT,296.84,10.75,D
8.8098,-10.80599,307.65,1.14,1.07,2022-01-02,1405,A,27,6.1NRT,288.26,4.19,D
9.18045,-8.32269,345.23,1,1,2022-01-02,1405,A,92,6.1NRT,305.53,39.93,D
9.17917,-8.33169,327.37,1,1,2022-01-02,1405,A,73,6.1NRT,304.35,13.16,D
9.04438,-9.26835,337.16,1.01,1.01,2022-01-02,1405,A,87,6.1NRT,295.22,30.78,D
9.21188,-8.1671,321.46,1.01,1,2022-01-02,1405,A,59,6.1NRT,299.73,8.97,D
9.1901,-8.32056,332.71,1,1,2022-01-02,1405,A,83,6.1NRT,303.54,19.57,D
9.18882,-8.32957,331.05,1,1,2022-01-02,1405,A,81,6.1NRT,304.97,17.58,D
9.06562,-9.18461,325.5,1.01,1,2022-01-02,1405,A,77,6.1NRT,302.92,14.39,D
9.0643,-9.19368,318.1,1.01,1,2022-01-02,1405,A,15,6.1NRT,301.07,6.27,D
9.05371,-9.2662,335.12,1.01,1.01,2022-01-02,1405,A,86,6.1NRT,296.2,27.81,D
9.05238,-9.27529,328.68,1.01,1.01,2022-01-02,1405,A,80,6.1NRT,296.36,19.35,D
9.23364,-8.07791,321.29,1.01,1,2022-01-02,1405,A,66,6.1NRT,303.82,7.98,D
9.23236,-8.08698,328.72,1.01,1,2022-01-02,1405,A,78,6.1NRT,302.62,16.49,D
9.20929,-8.24969,321.45,1,1,2022-01-02,1405,A,58,6.1NRT,303.16,6.91,D
9.20801,-8.25872,322.32,1,1,2022-01-02,1405,A,67,6.1NRT,305.11,7.72,D
9.19647,-8.33988,323.87,1,1,2022-01-02,1405,A,72,6.1NRT,303.29,9.75,D
9.19518,-8.34888,327.71,1,1,2022-01-02,1405,A,77,6.1NRT,303.16,14.18,D
9.07458,-9.18594,318.18,1.01,1,2022-01-02,1405,A,58,6.1NRT,300.29,7.46,D
10.20326,-0.65199,330.5,3.03,1.66,2022-01-02,1405,A,51,6.1NRT,305.38,70.93,D
9.07958,-9.21449,327.84,1.01,1,2022-01-02,1405,A,79,6.1NRT,300.66,17.79,D
9.07825,-9.22356,318.14,1.01,1.01,2022-01-02,1405,A,57,6.1NRT,300.19,8.2,D
9.07429,-9.25076,313.77,1.01,1.01,2022-01-02,1405,A,36,6.1NRT,297.32,5.06,D
8.99961,-9.82263,322.31,1.04,1.02,2022-01-02,1405,A,75,6.1NRT,299.57,14.91,D
9.97614,-2.74129,331,2.06,1.4,2022-01-02,1405,A,75,6.1NRT,311.43,35.7,D
9.2837,-7.91818,317.17,1.01,1.01,2022-01-02,1405,A,49,6.1NRT,300.01,7.28,D
9.19627,-8.53266,358.45,1,1,2022-01-02,1405,A,99,6.1NRT,300.8,72.45,D
9.19498,-8.54164,325.61,1,1,2022-01-02,1405,A,75,6.1NRT,298.46,13.64,D
9.00869,-9.82406,336.69,1.04,1.02,2022-01-02,1405,A,88,6.1NRT,298.63,33.55,D
9.32244,-7.70878,316.77,1.02,1.01,2022-01-02,1405,A,35,6.1NRT,300.79,5.35,D
9.20519,-8.53398,331.65,1,1,2022-01-02,1405,A,82,6.1NRT,300.98,21.11,D
9.20391,-8.54296,327.21,1,1,2022-01-02,1405,A,77,6.1NRT,298.86,15.39,D
9.11437,-9.16401,314.94,1.01,1,2022-01-02,1405,A,10,6.1NRT,297.6,4.42,D
8.94306,-10.33119,319.9,1.09,1.04,2022-01-02,1405,A,69,6.1NRT,288.54,12.61,D
10.34756,0.0414,335.29,3.45,1.75,2022-01-02,1405,A,76,6.1NRT,301.63,136.81,D
9.28618,-8.03001,322.97,1.01,1,2022-01-02,1405,A,69,6.1NRT,302.11,11.21,D
9.19994,-8.63411,317.96,1,1,2022-01-02,1405,A,61,6.1NRT,293.74,7.99,D
9.15597,-8.93955,315.49,1,1,2022-01-02,1405,A,43,6.1NRT,297.43,4.9,D
9.12069,-9.18347,323,1.01,1,2022-01-02,1405,A,74,6.1NRT,299.19,12.7,D
10.34819,-0.08402,322.57,3.37,1.73,2022-01-02,1405,A,31,6.1NRT,301.69,30.97,D
10.27399,-0.6885,330.25,3.02,1.65,2022-01-02,1405,A,68,6.1NRT,304.21,67.52,D
9.16878,-8.91407,318.62,1,1,2022-01-02,1405,A,57,6.1NRT,296.74,6.22,D
9.16358,-8.95003,316.23,1,1,2022-01-02,1405,A,39,6.1NRT,295.94,6.26,D
9.16228,-8.95909,328.46,1,1,2022-01-02,1405,A,80,6.1NRT,295.71,19.37,D
9.08732,-9.47636,329.94,1.02,1.01,2022-01-02,1405,A,82,6.1NRT,304.82,21.24,D
9.03868,-9.80973,336.95,1.04,1.02,2022-01-02,1405,A,88,6.1NRT,299.48,34.91,D
9.0373,-9.8191,321.83,1.04,1.02,2022-01-02,1405,A,75,6.1NRT,298.03,14.62,D
8.94853,-10.42251,309.36,1.1,1.04,2022-01-02,1405,A,34,6.1NRT,288.96,4.38,D
8.72724,-11.89979,319.51,1.32,1.14,2022-01-02,1405,A,74,6.1NRT,294.92,16.94,D
8.72544,-11.91163,319.18,1.32,1.14,2022-01-02,1405,A,73,6.1NRT,296.71,15.62,D
10.28878,-0.69034,324.94,3.02,1.65,2022-01-02,1405,A,19,6.1NRT,303.05,36.53,D
9.09899,-9.45937,336.74,1.02,1.01,2022-01-02,1405,A,87,6.1NRT,303.6,29.66,D
8.72659,-11.97283,315.42,1.33,1.14,2022-01-02,1405,A,68,6.1NRT,296.69,10.07,D
9.228,-8.62909,319.7,1,1,2022-01-02,1405,A,56,6.1NRT,293.29,9.26,D
8.82123,-11.41072,320.47,1.23,1.1,2022-01-02,1405,A,27,6.1NRT,291.2,16.92,D
8.81955,-11.42199,324.99,1.23,1.1,2022-01-02,1405,A,67,6.1NRT,290.52,23.22,D
9.15808,-9.18636,322.88,1.01,1,2022-01-02,1405,A,73,6.1NRT,298.44,12.34,D
8.82236,-11.41761,327.55,1.23,1.1,2022-01-02,1405,A,64,6.1NRT,292.44,25.82,D
9.35946,-7.8426,318.01,1.02,1.01,2022-01-02,1405,A,50,6.1NRT,298.18,6.72,D
9.14313,-9.35135,321.21,1.02,1.01,2022-01-02,1405,A,53,6.1NRT,302.97,6.98,D
9.12307,-9.48822,319.11,1.02,1.01,2022-01-02,1405,A,63,6.1NRT,300.81,8.71,D
8.94026,-10.71283,316.34,1.13,1.06,2022-01-02,1405,A,29,6.1NRT,290.92,9.6,D
9.22691,-8.8375,325.51,1,1,2022-01-02,1405,A,76,6.1NRT,297.22,13.55,D
8.94974,-10.71401,317.52,1.13,1.06,2022-01-02,1405,A,35,6.1NRT,292.34,11.33,D
8.70115,-12.32745,318.79,1.41,1.17,2022-01-02,1405,A,73,6.1NRT,296.13,15.31,D
8.69916,-12.3401,322.24,1.41,1.18,2022-01-02,1405,A,77,6.1NRT,297.59,20.93,D
